full_text,label,language,cleaned_text,is_metadata_only,word_count,contains_rempang
Percaya klo sdh ada bukti  Akan Dibangun Infrastruktur di Kampung Baru Pulau Rempang  Klik untuk baca: https://t.co/dBz9t7sCx6  Kompascom+ baca berita tanpa iklan: https://t.co/fTT43Drpw7 Download aplikasi: https://t.co/QsAvUPHXu8 https://t.co/dBz9t7sCx6,,id,Percaya klo sdh ada bukti  Akan Dibangun Infrastruktur di Kampung Baru Pulau Rempang  Klik untuk baca  https   t.co dBz9t7sCx6  Kompascom  baca berita tanpa iklan  https   t.co fTT43Drpw7 Download aplikasi  https   t.co QsAvUPHXu8 https   t.co dBz9t7sCx6,False,31,True
"@tvOneNews Apa kata bapak aja, Israel vs Palestina udh ditanggapi hingga cerita kenaikan BBM. Kasus Rempang dll yg ada ada ditanah Indonesia udah sampai dimana?",,id,"@tvOneNews Apa kata bapak aja, Israel vs Palestina udh ditanggapi hingga cerita kenaikan BBM. Kasus Rempang dll yg ada ada ditanah Indonesia udah sampai dimana?",False,25,True
Kita sangat banyak berharap kepada bahlil selaku menteri investasi agar terus mendorong kemajuan dan melahirkan kesejahteraan untuk rakyat Indonesia khususnya di pulau rempang Bahlil Kawal Investasi  #HIPMIRempang https://t.co/QI42cXj2JX,,id,Kita sangat banyak berharap kepada bahlil selaku menteri investasi agar terus mendorong kemajuan dan melahirkan kesejahteraan untuk rakyat Indonesia khususnya di pulau rempang Bahlil Kawal Investasi  #HIPMIRempang https   t.co QI42cXj2JX,False,29,True
"Wuuah ini sama seperti Zionis China yahudi garis keras di Indonesia,mrk menebar hoax di media bahwa 70% warga Rempang brsedia direlokasi namun di sana baru beberapa KK yg setuju relokasi,itupn warga pendatang, mrka ramai buat video ibu anu inu mau relokasi pdhl bkn warga Rempang",,id,"Wuuah ini sama seperti Zionis China yahudi garis keras di Indonesia,mrk menebar hoax di media bahwa 70  warga Rempang brsedia direlokasi namun di sana baru beberapa KK yg setuju relokasi,itupn warga pendatang, mrka ramai buat video ibu anu inu mau relokasi pdhl bkn warga Rempang",False,47,True
Investasi Rempang diyakini oleh Hipmi akan terlaksana sesuai harapan dan akan berdampak positif bagi kesejahteraan masyarakat sekitar serta perekonomian nasional dan juga daerah. Oleh sebab itu agar semuanya berjalan baik maka Pak Bahlil Kawal Investasi #HIPMIRempang https://t.co/YsQD9sM0CA,,id,Investasi Rempang diyakini oleh Hipmi akan terlaksana sesuai harapan dan akan berdampak positif bagi kesejahteraan masyarakat sekitar serta perekonomian nasional dan juga daerah. Oleh sebab itu agar semuanya berjalan baik maka Pak Bahlil Kawal Investasi #HIPMIRempang https   t.co YsQD9sM0CA,False,38,True
HIPMI Rempang ikut dukung Bahlil Kawal Investasi di proyek Rempang. Karena proyek tersebut dianggap akan berhasil dan menguntungkan baik pemerintah maupun warga Rempang sendiri.   #HIPMIRempang https://t.co/PvlmwHZAtC,,id,HIPMI Rempang ikut dukung Bahlil Kawal Investasi di proyek Rempang. Karena proyek tersebut dianggap akan berhasil dan menguntungkan baik pemerintah maupun warga Rempang sendiri.   #HIPMIRempang https   t.co PvlmwHZAtC,False,27,True
"Pulau Rempang dan Galang. Auditor negara juga seperti ayam menelan karet gelang. Nganga kagak jelas. Padahal ada proyek RS Khusus penderita Covid 19 di Pulau Galang yg konon menghabiskan biaya tidak sedikit, mengapa semua diam?",,id,"Pulau Rempang dan Galang. Auditor negara juga seperti ayam menelan karet gelang. Nganga kagak jelas. Padahal ada proyek RS Khusus penderita Covid 19 di Pulau Galang yg konon menghabiskan biaya tidak sedikit, mengapa semua diam?",False,35,True
"Solidaritas untuk Palestina, Papua, Rempang, Seruyan, dan seluruh umat manusia yang terjajah dan memutuskan untuk melawan dengan apa yang mereka punya, semoga saudaraku meraih kemenangan",,id,"Solidaritas untuk Palestina, Papua, Rempang, Seruyan, dan seluruh umat manusia yang terjajah dan memutuskan untuk melawan dengan apa yang mereka punya, semoga saudaraku meraih kemenangan",False,25,True
"Semangat investasi, harapan masa depan! HIPMI mengucapkan terima kasih kepada Menteri Bahlil yang memastikan kelancaran proyek Rempang Eco Park. @prabowo  Bahlil Kawal Investasi #HIPMIRempang https://t.co/tkK62CTJma",,id,"Semangat investasi, harapan masa depan! HIPMI mengucapkan terima kasih kepada Menteri Bahlil yang memastikan kelancaran proyek Rempang Eco Park. @prabowo  Bahlil Kawal Investasi #HIPMIRempang https   t.co tkK62CTJma",False,26,True
"Tim Advokasi Kemanusiaan Untuk Rempang mengajukan permohonan penangguhan penahanan 30 masyarakat yang ditahan dan ditetapkan sebagai tersangka pasca-aksi solidaritas yang berlangsung di Kantor BP Batam, 11 September 2023 lalu.  #IDNTimesSumut   https://t.co/rXpxPt7wHQ https://t.co/yyulw1I7XX",,id,"Tim Advokasi Kemanusiaan Untuk Rempang mengajukan permohonan penangguhan penahanan 30 masyarakat yang ditahan dan ditetapkan sebagai tersangka pasca-aksi solidaritas yang berlangsung di Kantor BP Batam, 11 September 2023 lalu.  #IDNTimesSumut   https   t.co rXpxPt7wHQ https   t.co yyulw1I7XX",False,33,True
"https://t.co/Wo2ZI8zhmd Bahlil jgn bentuk Tim. Baca saja tulisan ini. Rempang ini gampang ko. Sy selesaikan byk Kp Tua  Tj Uma dll tanpa pertumpahan darah . Masalahnya Bahlil sdh bicara hal2 teknis. KPK mesti periksa Pej pemda, KLH, Agraria &amp  BP Batam utk selaraskan otoritas.",,id,"https   t.co Wo2ZI8zhmd Bahlil jgn bentuk Tim. Baca saja tulisan ini. Rempang ini gampang ko. Sy selesaikan byk Kp Tua  Tj Uma dll tanpa pertumpahan darah . Masalahnya Bahlil sdh bicara hal2 teknis. KPK mesti periksa Pej pemda, KLH, Agraria  amp  BP Batam utk selaraskan otoritas.",False,44,True
"@DrEvaChaniago Krn dia bukan bangsa indonesia Negeri ini milik generasi berikutnya Lihat daerah yg d usik sept rempang, kalimantan dst apakah mrk rela tanah generasi d ambil oleh bgs asing??? Tdk akan  dan tdk akan rela. Kita butuh rakyat bersatu ✊🏽✊🏽✊🏽✊🏽✊🏽",,id,"@DrEvaChaniago Krn dia bukan bangsa indonesia Negeri ini milik generasi berikutnya Lihat daerah yg d usik sept rempang, kalimantan dst apakah mrk rela tanah generasi d ambil oleh bgs asing??? Tdk akan  dan tdk akan rela. Kita butuh rakyat bersatu",False,38,True
"Coba Kita Rakyat Indonesia Rasakan Bagimana SeandaiNya Tanah Negeri Kita Dirampas Oleh Tiongkok , Seperti Rempang Saat ini , Lihatlah Rakyat Palestina Yg NegaraNya Dirampas Paksa ZIONIS ISRAEL LAKNATULLAH 😢😢😢😢😢❤️❤️❤️🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸",,id,"Coba Kita Rakyat Indonesia Rasakan Bagimana SeandaiNya Tanah Negeri Kita Dirampas Oleh Tiongkok , Seperti Rempang Saat ini , Lihatlah Rakyat Palestina Yg NegaraNya Dirampas Paksa ZIONIS ISRAEL LAKNATULLAH",False,27,True
"emindahan warga yang terdampak pengembangan Rempang Eco-City terus membuahkan hasil.  Terbaru, sebanyak 7 Kepala Keluarga (KK) pindah secara serentak ke hunian sementara, Minggu (1/10/2023).  https://t.co/U4aiWDr4AA",,id,"emindahan warga yang terdampak pengembangan Rempang Eco-City terus membuahkan hasil.  Terbaru, sebanyak 7 Kepala Keluarga  KK  pindah secara serentak ke hunian sementara, Minggu  1 10 2023 .  https   t.co U4aiWDr4AA",False,25,True
Petinggi PSI kabarkan Mama Mega Marah ke Ganjar karena Elektabilitasnya gak naik2 alias GAK LAKU....😅  Waduh gimana soal Rempang ini bs2 whoosh whoosh disikat isu begina begini melulu 😅😅😅 https://t.co/FsD37P0C4s,,id,Petinggi PSI kabarkan Mama Mega Marah ke Ganjar karena Elektabilitasnya gak naik2 alias GAK LAKU....  Waduh gimana soal Rempang ini bs2 whoosh whoosh disikat isu begina begini melulu  https   t.co FsD37P0C4s,False,30,True
"Menteri @bahlillahadalia jg konsisten memperjuangkan warga dilibatkan sbg subjek pembangunan dalam investasi Rempang, sejalan dengan regulasi yang ada bahwa investor harus merangkul UMKM dan menyerap tenaga kerja lokal. TOP!! @kumparan Bahlil Kawal Investasi  #HIPMIRempang https://t.co/AcKKayQcoi",,id,"Menteri @bahlillahadalia jg konsisten memperjuangkan warga dilibatkan sbg subjek pembangunan dalam investasi Rempang, sejalan dengan regulasi yang ada bahwa investor harus merangkul UMKM dan menyerap tenaga kerja lokal. TOP!! @kumparan Bahlil Kawal Investasi  #HIPMIRempang https   t.co AcKKayQcoi",False,36,True
"di wadas, di rempang, di pulau komodo di bagian manapun di indonesia yang dijajah para investor terutama aktor-aktor terlibat dalam jebakan utang cina, netizen selalu bela yang lemah. eh, giliran hari-hari orang palestina ditindas untuk sekedar bertani, tetap jadi ghoyyim zionis",,id,"di wadas, di rempang, di pulau komodo di bagian manapun di indonesia yang dijajah para investor terutama aktor-aktor terlibat dalam jebakan utang cina, netizen selalu bela yang lemah. eh, giliran hari-hari orang palestina ditindas untuk sekedar bertani, tetap jadi ghoyyim zionis",False,39,True
"@jokowi @mohmahfudmd @KementerianLHK @Yusrilihza_Mhd @puanmaharani_ri  @bpbatam Salam reformasi  kok bisa jadi blunder dan KELIRU , BPbatam telah menyerahkan 17 H p.rempang kepada PT MEG termasuk 10 ribu H hutan lindung atas dasar apa ngak JELAS? https://t.co/Kd6ug1eSCN",,id,"@jokowi @mohmahfudmd @KementerianLHK @Yusrilihza_Mhd @puanmaharani_ri  @bpbatam Salam reformasi  kok bisa jadi blunder dan KELIRU , BPbatam telah menyerahkan 17 H p.rempang kepada PT MEG termasuk 10 ribu H hutan lindung atas dasar apa ngak JELAS? https   t.co Kd6ug1eSCN",False,31,True
"Investasi Rempang Eco City adalah bukti nyata kerjasama yang berhasil antara Hipmi dan Menteri Investasi Bahlil Lahadalia. Bersama, kami membawa perubahan positif bagi masyarakat dan ekonomi lokal. Bahlil Kawal Investasi #HIPMIRempang https://t.co/RozV7YMrWc",,id,"Investasi Rempang Eco City adalah bukti nyata kerjasama yang berhasil antara Hipmi dan Menteri Investasi Bahlil Lahadalia. Bersama, kami membawa perubahan positif bagi masyarakat dan ekonomi lokal. Bahlil Kawal Investasi #HIPMIRempang https   t.co RozV7YMrWc",False,33,True
"@OposisiCerdas Kalau tidak ada TITIPAN, kenapa rezim Jokowi  paksakan eco city Rempang serta gembar-gemborkan Xinyi glass ?, naif jika ini tidak ada hubungan dengan proyek PLTS oligarki !",,id,"@OposisiCerdas Kalau tidak ada TITIPAN, kenapa rezim Jokowi  paksakan eco city Rempang serta gembar-gemborkan Xinyi glass ?, naif jika ini tidak ada hubungan dengan proyek PLTS oligarki !",False,25,True
DPR Dikritik Usai Sahkan Kilat RUU IKN |   Partai Buruh Bakal Uji Materi Undang-Undang Cipta Kerja |   Polisi Diminta Bebaskan 30 Warga Rempang  Selengkapnya di #BuletinPagi  https://t.co/YfsHIdinG7  #PodcastIndonesia https://t.co/aCYZ9mJ8Jt,,id,DPR Dikritik Usai Sahkan Kilat RUU IKN     Partai Buruh Bakal Uji Materi Undang-Undang Cipta Kerja     Polisi Diminta Bebaskan 30 Warga Rempang  Selengkapnya di #BuletinPagi  https   t.co YfsHIdinG7  #PodcastIndonesia https   t.co aCYZ9mJ8Jt,False,28,True
Keputusan Bahlil untuk mempercepat investasi di Pulau Rempang adalah dorongan positif bagi pengembangan daerah terpencil. Semoga proyek ini membawa kemajuan dan keberlanjutan. Rempang Aman  #DukungBahlil   https://t.co/JBjftAAlQT,,id,Keputusan Bahlil untuk mempercepat investasi di Pulau Rempang adalah dorongan positif bagi pengembangan daerah terpencil. Semoga proyek ini membawa kemajuan dan keberlanjutan. Rempang Aman  #DukungBahlil   https   t.co JBjftAAlQT,False,27,True
"@tvOneNews Tidak ada visi misi mentri, adanya visi misi presiden...  Pernyataan mentri tersebut seakan gambaran dari sikap atasannya. Dalam menyikapi kasus rempang.  Bahkan mungkin komentar atasannya bisa lebih absurd. Seperti.  (YNTKTS)",,id,"@tvOneNews Tidak ada visi misi mentri, adanya visi misi presiden...  Pernyataan mentri tersebut seakan gambaran dari sikap atasannya. Dalam menyikapi kasus rempang.  Bahkan mungkin komentar atasannya bisa lebih absurd. Seperti.   YNTKTS",False,31,True
Kinerja pak Bahlil yang melibatkan masyarakat dalam proyek eco city mendapatkan penghargaan dari DPR. Keberlanjutan proyek ini adalah prioritas kami Rempang Aman #DukungBahlil https://t.co/QggGbmvuMO,,id,Kinerja pak Bahlil yang melibatkan masyarakat dalam proyek eco city mendapatkan penghargaan dari DPR. Keberlanjutan proyek ini adalah prioritas kami Rempang Aman #DukungBahlil https   t.co QggGbmvuMO,False,25,True
"@rizahariati @liputan6dotcom Lah, rempang  dan papua beda bu sama palestina.  Iya terus kalau kata ibu gak bisa apa apa lantas bagaimana?  Ketika ada yang mencuri di rumah ibu, ibu diam saja gitu? Atau ibu berkata  Silahkan diambil dengan senang hati"" Gitu?""",,id,"@rizahariati @liputan6dotcom Lah, rempang  dan papua beda bu sama palestina.  Iya terus kalau kata ibu gak bisa apa apa lantas bagaimana?  Ketika ada yang mencuri di rumah ibu, ibu diam saja gitu? Atau ibu berkata  Silahkan diambil dengan senang hati  Gitu?",False,41,True
"@BennyHarmanID Suara kamu untuk rakyat rempang apa? Apakah nasib WARGA dapil kamu yg mengundi kamu BISA JADI anggota DPR? Apakah terbela nasib mereka, berapa orang yg nganggur anak2 mereka putus sekolah apakah bpk tau , or apakah seperti kacang lupa kulitnya",,id,"@BennyHarmanID Suara kamu untuk rakyat rempang apa? Apakah nasib WARGA dapil kamu yg mengundi kamu BISA JADI anggota DPR? Apakah terbela nasib mereka, berapa orang yg nganggur anak2 mereka putus sekolah apakah bpk tau , or apakah seperti kacang lupa kulitnya",False,40,True
"Maaf kalau boleh berkata kasar, perilaku polisi kita saat ini mirip-mirip polisi Yahudi dengan gampangnya menganiaya demonstran di Rempang dan bahkan di Kalimantan  ada yang tertembak mati.",,id,"Maaf kalau boleh berkata kasar, perilaku polisi kita saat ini mirip-mirip polisi Yahudi dengan gampangnya menganiaya demonstran di Rempang dan bahkan di Kalimantan  ada yang tertembak mati.",False,26,True
"Lihat video Ngofa Ngare! #TikTok https://t.co/CNk1AHv1ld makanta REMPANG mau di jadikan Daerah Terkaya d ke 2 setelah maluku Utara byk nolak. MALKU UTARA subur makmur,karana orang irang Maluku Utara tdk berulah seperti rempang.",,id,"Lihat video Ngofa Ngare! #TikTok https   t.co CNk1AHv1ld makanta REMPANG mau di jadikan Daerah Terkaya d ke 2 setelah maluku Utara byk nolak. MALKU UTARA subur makmur,karana orang irang Maluku Utara tdk berulah seperti rempang.",False,33,True
"@DisyaAgusti GaMau berubah ya pajak akan di berlakukan di semua lini , pertalite akan langka akhirnya wajib Pertamax , gas melon 🍈 bakal lenyap , kasus Wadas , kasus Rempang akan lanjut. Mau di lanjutkan??? Serius",,id,"@DisyaAgusti GaMau berubah ya pajak akan di berlakukan di semua lini , pertalite akan langka akhirnya wajib Pertamax , gas melon  bakal lenyap , kasus Wadas , kasus Rempang akan lanjut. Mau di lanjutkan??? Serius",False,31,True
"@Bravo_munte @tifsembiring Kunjungan seorng dubas tidak bisa menjadi ukuran.. kecuali anda membawa data perjanjian apa yg di hasilkan dari pertemuan itu.. semisal hgu 190 th di IKN misalnya, atau pabrik kaca di pulau rempang yg penuh kebohongan itu mislanya..🤷",,id,"@Bravo_munte @tifsembiring Kunjungan seorng dubas tidak bisa menjadi ukuran.. kecuali anda membawa data perjanjian apa yg di hasilkan dari pertemuan itu.. semisal hgu 190 th di IKN misalnya, atau pabrik kaca di pulau rempang yg penuh kebohongan itu mislanya..",False,38,True
Investasi tak hanya untuk pertumbuhan ekonomi Demokrat minta Pemerintah utamakan kepentingan rakyat di Rempang #demokrat #demokratjatim #demokratlumajang #DemokratS14P #demokrat14 #rempang #demokratbersamarakyat #demokratsolid #bakomstrademokrat #bakomstrajatim #bakomstralumajang https://t.co/SBybgOrTSS,,id,Investasi tak hanya untuk pertumbuhan ekonomi Demokrat minta Pemerintah utamakan kepentingan rakyat di Rempang #demokrat #demokratjatim #demokratlumajang #DemokratS14P #demokrat14 #rempang #demokratbersamarakyat #demokratsolid #bakomstrademokrat #bakomstrajatim #bakomstralumajang https   t.co SBybgOrTSS,False,27,True
"Sudah dijelasin kemaren, yg tanda tangan dan mau direlokasi bukan orang asli Rempang ! YLBHI harus cek KTP dan kartu keluarganya jika ingin bukti autentik.  Sehat selalu perjuangan ! 💪😎🇮🇩",,id,"Sudah dijelasin kemaren, yg tanda tangan dan mau direlokasi bukan orang asli Rempang ! YLBHI harus cek KTP dan kartu keluarganya jika ingin bukti autentik.  Sehat selalu perjuangan !",False,27,True
"HIPMI memiliki keyakinan bahwa investasi di Rempang akan menciptakan lapangan pekerjaan, meningkatkan pendapatan daerah, dan memberdayakan masyarakat. Dukungan Bahlil Lahadalia sangat berarti dalam mewujudkan visi ini. #HIPMIRempang Bahlil Kawal Investasi https://t.co/Zrhaw6bWCg",,id,"HIPMI memiliki keyakinan bahwa investasi di Rempang akan menciptakan lapangan pekerjaan, meningkatkan pendapatan daerah, dan memberdayakan masyarakat. Dukungan Bahlil Lahadalia sangat berarti dalam mewujudkan visi ini. #HIPMIRempang Bahlil Kawal Investasi https   t.co Zrhaw6bWCg",False,32,True
"Lalu bagaimana kasus Rempang? Pak Mahfud sebagai Menkopolhukam tentu bisa saja membela rakyat Rempang. Tapi pak Jokowi, menko marves dan menteri Investasi kan ingin ada investasi besar besaran di Indonesia. Presiden yang harusnya mikir apakah investasi ini merugikan rakyat.",,id,"Lalu bagaimana kasus Rempang? Pak Mahfud sebagai Menkopolhukam tentu bisa saja membela rakyat Rempang. Tapi pak Jokowi, menko marves dan menteri Investasi kan ingin ada investasi besar besaran di Indonesia. Presiden yang harusnya mikir apakah investasi ini merugikan rakyat.",False,39,True
"Secara tidak langsung bahlil menyatakan perang sama warga rempang, gak usah memperhalus kata dengan kata 'preman', mending lo urus tuh pemuda pancasila yang rill preman",,id,"Secara tidak langsung bahlil menyatakan perang sama warga rempang, gak usah memperhalus kata dengan kata  preman , mending lo urus tuh pemuda pancasila yang rill preman",False,25,True
"Dalam upaya mendukung investasi ini, Hipmi siap berkolaborasi nih dengan pemerintah untuk meningkatkan keterampilan warga Rempang lewat pelatihan. prabowo @Gerindra @kompascom @corbuzier  Bahlil Kawal Investasi #HIPMIRempang https://t.co/dyQLKjTcCL",,id,"Dalam upaya mendukung investasi ini, Hipmi siap berkolaborasi nih dengan pemerintah untuk meningkatkan keterampilan warga Rempang lewat pelatihan. prabowo @Gerindra @kompascom @corbuzier  Bahlil Kawal Investasi #HIPMIRempang https   t.co dyQLKjTcCL",False,28,True
mungkin Imajinasi bisa dikatakan bentuk kekuatan yang dapat dibuktikan dalam kehidupan nyata selama mau berusaha. demikian pula ide mengenai konsep pembangunan. mungkin salah satunya Eco city #rempang,,id,mungkin Imajinasi bisa dikatakan bentuk kekuatan yang dapat dibuktikan dalam kehidupan nyata selama mau berusaha. demikian pula ide mengenai konsep pembangunan. mungkin salah satunya Eco city #rempang,False,27,True
"@bianca01403 jika ini benar di rempang maka berSIAPlah buat oknum aparat di lapangan pilih perintah penguasa yg di dikte oligarki dan cinak komunis dan berhadapan dengan saudara sebangsamu yg mempertahankan HAK HIDUP mereka, *silahkan berkorban utk siapa di dunia, akhirat pengadilan pasti",,id,"@bianca01403 jika ini benar di rempang maka berSIAPlah buat oknum aparat di lapangan pilih perintah penguasa yg di dikte oligarki dan cinak komunis dan berhadapan dengan saudara sebangsamu yg mempertahankan HAK HIDUP mereka,  silahkan berkorban utk siapa di dunia, akhirat pengadilan pasti",False,42,True
